ROM DataFile Version : 1.1
Mikeneko Holmes - Ghost Panic¬mikeneko¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Kobunsha¬2001¬¬¬¬¬slot:ws_eeprom,rotated:yes,serial:SWJ-KBSC02,release:20010426,alt_title: -  ¬0¬1¬<IPS>¬</IPS>¬¬¬
Mr. Driller¬mrdrillr¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Namco¬2001¬¬¬¬¬slot:ws_sram,serial:SWJ-NMCC01,release:20010405,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Naruto - Konoha Ninpouchou¬naruto¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2003¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC38,release:20030327,alt_title:Naruto - ¬0¬1¬<IPS>¬</IPS>¬¬¬
From TV Animation One Piece - Grand Battle Swan Colosseum¬onepbatl¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2002¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC29,release:20020712,alt_title:   ¬0¬1¬<IPS>¬</IPS>¬¬¬
From TV Animation One Piece - Chopper no Daibouken¬onepchop¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2003¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC3B,release:20031016,alt_title:  ¬0¬1¬<IPS>¬</IPS>¬¬¬
From TV Animation One Piece - Niji no Shima Densetsu¬onepniji¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2001¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC19,release:20010913,alt_title:  ¬0¬1¬<IPS>¬</IPS>¬¬¬
From TV Animation One Piece - Treasure Wars¬oneptwar¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2002¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC1E,release:20020103,alt_title:  ¬0¬1¬<IPS>¬</IPS>¬¬¬
From TV Animation One Piece - Treasure Wars 2 - Buggy Land e Youkoso¬oneptwr2¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2002¬¬¬¬¬slot:ws_sram,rtc:yes,serial:SWJ-BANC33,release:20021220,alt_title:  2 ¬0¬1¬<IPS>¬</IPS>¬¬¬
Raku Jongg¬rakujong¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2001¬¬¬¬¬slot:ws_eeprom,serial:SWJ-BANC10,release:20010531,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Rhyme Rider Kerorican¬rhymridr¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2000¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC01,release:20001209,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Riviera - Yakusoku no Chi Riviera¬riviera¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2002¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC27,release:20020712,alt_title:Riviera  ¬0¬1¬<IPS>¬</IPS>¬¬¬
Super Robot Taisen Compact 3 (v1.5)¬srobotc3a¬srobotc3¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Banpresto¬2003¬¬¬¬¬slot:ws_sram,serial:SWJ-BPRC09,release:20030717,alt_title: 3¬0¬1¬<IPS>¬</IPS>¬¬¬
Super Robot Taisen Compact 3 (v1.6)¬srobotc3¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Banpresto¬2003¬¬¬¬¬slot:ws_sram,serial:SWJ-BPRC09,release:20030717,alt_title: 3¬0¬1¬<IPS>¬</IPS>¬¬¬
Rockman EXE WS¬rockmnex¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2003¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC35,release:20030208,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Rockman EXE - N1 Battle¬rockmnxn¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Capcom¬2003¬¬¬¬¬slot:ws_sram,serial:SWJ-CPCC01,release:20030808,alt_title: N1¬0¬1¬<IPS>¬</IPS>¬¬¬
Romancing Sa-Ga¬romsaga¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Square¬2001¬¬¬¬¬slot:ws_sram,serial:SWJ-SQRC07,release:20011220,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
RUN=DIM - Return to Earth¬rundim¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Digital Dream¬2002¬¬¬¬¬slot:ws_sram,serial:SWJ-DDJC01,release:20020207,alt_title: Return To Earth¬0¬1¬<IPS>¬</IPS>¬¬¬
SD Gundam Eiyuu Den - Kishi Densetsu¬sdgunde1¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2001¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC0A,release:20010315,alt_title:SD ¬0¬1¬<IPS>¬</IPS>¬¬¬
SD Gundam Eiyuu Den - Musha Densetsu¬sdgunde2¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2001¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC0B,release:20010315,alt_title:SD ¬0¬1¬<IPS>¬</IPS>¬¬¬
SD Gundam G-Generation - Gather Beat 2¬sdgundg1¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2001¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC12,release:20010614,alt_title:SD G 2¬0¬1¬<IPS>¬</IPS>¬¬¬
SD Gundam G-Generation - Mono-Eye Gundams¬sdgundg2¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2002¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC2F,release:20020926,alt_title:SD  ¬0¬1¬<IPS>¬</IPS>¬¬¬
SD Gundam - Operation U.C.¬sdgunduc¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2002¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC21,release:20020216,alt_title:SD  U.C.¬0¬1¬<IPS>¬</IPS>¬¬¬
Senkaiden Ni - TV Animation Senkaiden Houshin Engi Yori¬senkaini¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2000¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC04,release:20001221,alt_title: TV¬0¬1¬<IPS>¬</IPS>¬¬¬
Shaman King - Asu e no Ishi (v1.1)¬shamking¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2002¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC2D,release:20020829,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
